46813,California,100.00,NA,0.00,NA,0.00,California_San Diego,100.00,NA,0.00,NA,0.00,NA,0.00
46814,California,100.00,NA,0.00,NA,0.00,California_San Diego,79.99,California_Imperial,20.01,NA,0.00,NA,0.00
46815,California,100.00,NA,0.00,NA,0.00,California_Imperial,100.00,NA,0.00,NA,0.00,NA,0.00
46816,California,100.00,NA,0.00,NA,0.00,California_Imperial,100.00,NA,0.00,NA,0.00,NA,0.00
46817,California,100.00,NA,0.00,NA,0.00,California_Imperial,100.00,NA,0.00,NA,0.00,NA,0.00
46818,California,100.00,NA,0.00,NA,0.00,California_Imperial,100.00,NA,0.00,NA,0.00,NA,0.00
46819,California,100.00,NA,0.00,NA,0.00,California_Imperial,100.00,NA,0.00,NA,0.00,NA,0.00
46820,California,100.00,NA,0.00,NA,0.00,California_Imperial,100.00,NA,0.00,NA,0.00,NA,0.00
46821,California,100.00,NA,0.00,NA,0.00,California_Imperial,100.00,NA,0.00,NA,0.00,NA,0.00
46822,California,100.00,NA,0.00,NA,0.00,California_Imperial,100.00,NA,0.00,NA,0.00,NA,0.00
46823,California,100.00,NA,0.00,NA,0.00,California_Imperial,100.00,NA,0.00,NA,0.00,NA,0.00
46824,California,100.00,NA,0.00,NA,0.00,California_Imperial,100.00,NA,0.00,NA,0.00,NA,0.00
46825,California,100.00,NA,0.00,NA,0.00,California_Imperial,100.00,NA,0.00,NA,0.00,NA,0.00
46826,California,100.00,NA,0.00,NA,0.00,California_Imperial,100.00,NA,0.00,NA,0.00,NA,0.00
46827,California,99.87,Arizona,0.13,NA,0.00,California_Imperial,99.87,Arizona_La Paz,0.13,NA,0.00,NA,0.00
47266,California,66.72,NA,0.00,NA,0.00,California_San Diego,66.72,NA,0.00,NA,0.00,NA,0.00
47267,California,100.00,NA,0.00,NA,0.00,California_San Diego,100.00,NA,0.00,NA,0.00,NA,0.00
47268,California,100.00,NA,0.00,NA,0.00,California_San Diego,100.00,NA,0.00,NA,0.00,NA,0.00
47269,California,100.00,NA,0.00,NA,0.00,California_San Diego,100.00,NA,0.00,NA,0.00,NA,0.00
47270,California,100.00,NA,0.00,NA,0.00,California_San Diego,100.00,NA,0.00,NA,0.00,NA,0.00
47271,California,100.00,NA,0.00,NA,0.00,California_San Diego,100.00,NA,0.00,NA,0.00,NA,0.00
47272,California,100.00,NA,0.00,NA,0.00,California_San Diego,100.00,NA,0.00,NA,0.00,NA,0.00
47273,California,100.00,NA,0.00,NA,0.00,California_San Diego,100.00,NA,0.00,NA,0.00,NA,0.00
47274,California,100.00,NA,0.00,NA,0.00,California_San Diego,100.00,NA,0.00,NA,0.00,NA,0.00
47275,California,100.00,NA,0.00,NA,0.00,California_San Diego,100.00,NA,0.00,NA,0.00,NA,0.00
47276,California,100.00,NA,0.00,NA,0.00,California_San Diego,100.00,NA,0.00,NA,0.00,NA,0.00
47277,California,100.00,NA,0.00,NA,0.00,California_San Diego,98.05,California_Imperial,1.95,NA,0.00,NA,0.00
47278,California,100.00,NA,0.00,NA,0.00,California_Imperial,96.56,California_San Diego,3.44,NA,0.00,NA,0.00
47279,California,100.00,NA,0.00,NA,0.00,California_Imperial,100.00,NA,0.00,NA,0.00,NA,0.00
47280,California,100.00,NA,0.00,NA,0.00,California_Imperial,100.00,NA,0.00,NA,0.00,NA,0.00
47281,California,100.00,NA,0.00,NA,0.00,California_Imperial,100.00,NA,0.00,NA,0.00,NA,0.00
47282,California,100.00,NA,0.00,NA,0.00,California_Imperial,100.00,NA,0.00,NA,0.00,NA,0.00
47283,California,100.00,NA,0.00,NA,0.00,California_Imperial,100.00,NA,0.00,NA,0.00,NA,0.00
